,MinutesPlayed,Status
0,326.7,1.0
1,180.5,0.0
2,143.3,1.0
3,194.9,1.0
4,249.3,0.0
5,212.1,1.0
6,275.1,1.0
7,60.2,0.0
8,151.9,1.0
9,395.5,0.0
10,421.3,1.0
11,269.4,1.0
