,MinutesPlayed,Status
0,938.0,0.0
1,292.6,1.0
2,200.8,0.0
3,8.6,1.0
4,648.3,0.0
5,68.8,1.0
6,175.0,1.0
7,275.4,0.0
8,272.5,1.0
