,MinutesPlayed,Status
0,475.7,0.0
1,174.8,1.0
2,209.2,1.0
3,412.7,0.0
4,31.5,1.0
5,553.1,0.0
6,100.3,1.0
7,369.7,1.0
8,553.1,0.0
