,MinutesPlayed,Status
0,522.1,1.0
1,364.3,0.0
2,372.9,1.0
3,43.0,0.0
4,137.7,1.0
5,510.6,1.0
6,324.1,0.0
7,218.0,1.0
8,387.3,0.0
