,MinutesPlayed,Status
0,289.7,0.0
1,398.7,0.0
2,34.4,1.0
3,304.1,1.0
4,415.9,0.0
5,134.8,1.0
6,708.5,0.0
7,390.1,1.0
8,129.1,0.0
9,74.6,1.0
