,MinutesPlayed,Status
0,338.5,1.0
1,378.6,0.0
2,335.6,1.0
3,384.4,0.0
4,335.6,1.0
5,286.9,0.0
6,100.4,1.0
7,344.2,1.0
8,146.3,0.0
9,229.5,1.0
