,MinutesPlayed,Status
0,467.6,0.0
1,252.4,0.0
2,275.4,0.0
3,143.4,1.0
4,295.5,0.0
5,8.6,0.0
6,329.9,0.0
7,387.3,1.0
8,315.5,0.0
9,109.0,1.0
10,295.5,0.0
