,MinutesPlayed,Status
0,513.5,0.0
1,203.7,1.0
2,275.4,1.0
3,172.1,0.0
4,275.4,1.0
5,487.6,0.0
6,229.5,1.0
7,146.3,1.0
8,246.7,0.0
9,329.9,1.0
