,MinutesPlayed,Status
0,378.6,1.0
1,341.4,0.0
2,269.6,1.0
3,278.2,0.0
4,175.0,1.0
5,645.4,1.0
6,390.1,0.0
7,243.8,1.0
8,157.8,0.0
