,MinutesPlayed,Status
0,559.4,0.0
1,160.6,1.0
2,424.5,1.0
3,742.9,0.0
4,269.6,1.0
5,215.1,1.0
6,278.2,0.0
7,160.6,1.0
8,68.8,0.0
