,MinutesPlayed,Status
0,562.2,1.0
1,157.8,0.0
2,430.3,1.0
3,172.1,0.0
4,117.6,1.0
5,579.4,1.0
6,137.7,0.0
7,272.5,1.0
8,450.4,0.0
