,MinutesPlayed,Status
0,576.6,1.0
1,361.4,0.0
2,306.9,1.0
3,192.2,0.0
4,344.2,1.0
5,272.5,0.0
6,109.0,1.0
7,424.5,1.0
8,292.6,0.0
