,MinutesPlayed,Status
0,281.1,1.0
1,140.6,0.0
2,298.3,1.0
3,195.1,1.0
4,344.2,0.0
5,180.7,1.0
6,321.3,1.0
7,83.2,0.0
8,315.5,1.0
9,272.5,1.0
10,157.8,0.0
11,163.5,1.0
12,126.2,0.0
