,MinutesPlayed,Status
0,421.7,1.0
1,220.9,0.0
2,77.5,1.0
3,220.9,1.0
4,241.0,0.0
5,258.2,1.0
6,510.6,1.0
7,206.5,0.0
8,324.1,1.0
9,183.6,0.0
10,132.0,1.0
11,83.2,0.0
