,MinutesPlayed,Status
0,504.9,0.0
1,209.4,1.0
2,5.7,0.0
3,238.1,1.0
4,301.2,0.0
5,180.7,1.0
6,430.3,0.0
7,289.7,1.0
8,258.2,1.0
9,461.8,0.0
