,MinutesPlayed,Status
0,522.1,0.0
1,197.9,1.0
2,286.9,1.0
3,172.1,0.0
4,263.9,1.0
5,582.3,0.0
6,134.8,1.0
7,238.1,1.0
8,481.9,0.0
