,MinutesPlayed,Status
0,470.4,0.0
1,246.7,1.0
2,232.4,1.0
3,969.6,0.0
4,232.4,1.0
5,157.8,1.0
6,275.4,0.0
7,226.6,1.0
8,68.8,0.0
